year,region,welfare_function,rho,eta,inequality_aversion,sufficiency_threshold,egality_strictness,physical_damage_per_capita,discount_factor,plotted_value,plotted_value_description,welfare_loss_damage_scalar,model_native_welfare_loss_note
2246,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.279408854098339,0.032088117585343946,0.39402311518882105,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2247,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.287118721215228,0.03161390895107778,0.3884438525235815,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2248,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.284678989229326,0.031146708326185015,0.38262731335833916,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2249,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.28038719213911,0.030686412144024643,0.37684102266618225,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2250,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.276986141630521,0.030232918368497192,0.37116911983108686,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2251,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.273533610355802,0.029786126471425808,0.3655810243693533,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2252,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.271542399557182,0.029345937410271732,0.36011991518490083,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2253,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.272072959930423,0.02891225360617905,0.35481328569104076,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2254,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.277051911063209,0.028484978922343897,0.34971156491515737,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2255,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.290131352139497,0.02806401864270335,0.34491047538771574,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2256,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.311172258916312,0.027649279450939264,0.3403950421554283,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2257,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.331572524723295,0.02724066940979238,0.33592029044886607,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2258,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.346788428656366,0.02683809794068215,0.3313643171011606,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2259,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.357579657725504,0.026441475803627736,0.32675264351115124,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2260,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.36063318184622,0.02605071507746575,0.32200333319734475,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2261,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.358020164927972,0.025665729140360347,0.3171775982641526,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2262,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.351080578847569,0.02528643265060133,0.31231476721917917,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2263,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.341930968804492,0.024912741527686043,0.30747133617837014,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2264,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.337439412778696,0.024544572933680835,0.30281718148181513,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2265,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.339047928955305,0.024181845254857965,0.29838094761027284,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2266,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.348957747018806,0.023824478083603908,0.29420747319920026,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2267,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.369997877317992,0.023472392200594987,0.2903534416969354,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2268,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.397100673232725,0.02312550955723644,0.2866892701008657,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2269,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.424927388096513,0.022783753258361027,0.2830864798634431,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2270,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.440831187811643,0.02244704754518328,0.27925992917440695,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2271,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.440166492515283,0.0221153177785057,0.27511823519949413,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2272,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.431485244425525,0.021788490422173103,0.27086329718155183,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2273,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.420113060627434,0.021466493026771533,0.2666162704076729,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2274,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.409829720851727,0.021149254213568017,0.262458643513385,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2275,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.403475320702237,0.020836703658687703,0.2584475395953189,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2276,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.4068476315348,0.02052877207752483,0.2546973472283567,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2277,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.421376474198897,0.02022539120938407,0.2512271985497125,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2278,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.441455697923432,0.01992649380234884,0.24791458985686893,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2279,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.457552122109165,0.019632013598373244,0.2445668326636906,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2280,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.466022219173439,0.01934188531859433,0.24111637214230147,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2281,rsas / Rest of South Asia,Utilitarian,0.015,1.45,0.0,0.0,0.0,12.467663931522182,0.019056044648861414,0.23758436054608573,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
